time,pv_production,wind_production,prob_precip_1h:p,clear_sky_rad:W,diffuse_rad:W,direct_rad:W,global_rad:W,sunshine_duration_1h:min,sun_azimuth:d,sun_elevation:d,low_cloud_cover:p,medium_cloud_cover:p,high_cloud_cover:p,effective_cloud_cover:p,temp,relative_humidity_2m:p,dew_point_2m:C,wind_speed_2m:ms,wind_dir_2m:d,t_10m:C,relative_humidity_10m:p,dew_point_10m:C,wind_speed_10m:ms,wind_dir_10m:d,t_50m:C,relative_humidity_50m:p,dew_point_50m:C,wind_speed_50m:ms,wind_dir_50m:d,t_100m:C,relative_humidity_100m:p,dew_point_100m:C,wind_speed_100m:ms,wind_dir_100m:d,total_production
2020-12-03 17:00:00,0.0,-0.0,48.9,0.0,0.0,0.0,0.0,0.0,258.145,-18.916,0.0,100.0,99.2,100.0,3.3,64.6,-2.8,3.2,140.2,3.2,64.2,-2.9,4.6,140.2,3.0,63.1,-3.3,6.6,146.6,2.7,62.5,-3.8,8.1,154.7,0.0
2020-12-03 18:00:00,0.0,0.0,34.2,0.0,0.0,0.0,0.0,0.0,271.36,-25.601,0.0,82.9,100.0,91.5,3.0,64.5,-3.0,3.2,142.5,3.0,64.2,-3.1,4.6,142.5,2.7,63.2,-3.6,6.6,148.4,2.4,62.6,-4.0,8.1,155.8,0.0
2020-12-03 19:00:00,0.0,0.0,45.8,0.0,0.0,0.0,0.0,0.0,285.368,-32.243,0.0,98.6,99.3,99.3,2.8,62.3,-3.7,3.3,148.0,2.7,62.2,-3.8,4.7,148.0,2.3,61.8,-4.3,6.7,152.4,1.9,61.9,-4.7,8.1,157.9,0.0
2020-12-03 20:00:00,0.0,-0.0,30.8,0.0,0.0,0.0,0.0,0.0,300.7,-38.423,0.0,80.2,99.8,90.1,2.3,64.0,-3.8,3.4,145.5,2.2,63.9,-3.9,4.9,145.5,1.8,63.8,-4.3,6.9,149.5,1.3,64.1,-4.7,8.4,154.5,0.0
2020-12-03 21:00:00,0.0,-0.0,8.1,0.0,0.0,0.0,0.0,0.0,317.87,-43.624,0.0,97.0,99.8,98.5,1.9,64.7,-4.1,2.9,139.4,1.8,64.5,-4.2,4.2,139.4,1.5,64.0,-4.6,6.0,144.9,1.1,63.9,-5.0,7.3,151.8,0.0
2020-12-03 22:00:00,0.0,-0.0,26.4,0.0,0.0,0.0,0.0,0.0,337.094,-47.241,19.4,61.1,94.4,83.5,1.4,66.0,-4.3,2.6,126.6,1.3,65.7,-4.4,3.8,126.6,1.1,64.8,-4.8,5.3,134.8,0.8,64.5,-5.2,6.3,144.9,0.0
2020-12-03 23:00:00,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,357.846,-48.702,6.4,30.0,94.0,65.3,1.0,69.2,-4.0,2.8,111.5,1.0,68.9,-4.1,4.0,111.5,0.8,67.7,-4.5,5.3,119.6,0.4,67.1,-4.9,6.0,129.7,0.0
2020-12-04 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.31,-48.014,33.2,27.5,96.4,74.9,0.8,71.6,-3.8,3.0,105.0,0.8,71.1,-3.9,4.3,105.0,0.6,69.6,-4.3,5.7,111.7,0.3,68.7,-4.7,6.4,120.1,0.0
2020-12-04 01:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.075,-44.939,49.2,4.1,60.3,65.9,0.3,71.4,-4.2,3.7,114.5,0.3,71.1,-4.4,5.3,114.5,-0.1,70.2,-4.8,7.0,119.4,-0.4,70.0,-5.2,7.9,125.5,0.0
2020-12-04 02:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.829,-40.107,66.1,0.9,44.9,73.9,-0.0,72.8,-4.3,3.7,109.8,-0.1,72.5,-4.4,5.3,109.8,-0.3,71.5,-4.8,7.1,114.6,-0.6,71.2,-5.2,8.0,120.5,0.0
2020-12-04 03:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.627,-34.138,3.1,1.5,30.0,18.9,-0.6,76.2,-4.3,3.7,104.7,-0.6,75.9,-4.4,5.4,104.7,-0.9,74.6,-4.8,7.1,108.8,-1.2,73.9,-5.2,8.1,113.8,0.0
2020-12-04 04:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.944,-27.576,1.0,33.6,27.1,43.1,-0.7,76.3,-4.4,3.6,106.3,-0.7,75.6,-4.5,5.2,106.3,-0.8,73.3,-5.0,7.0,110.5,-1.0,71.8,-5.4,8.1,115.9,0.0
2020-12-04 05:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,98.325,-20.865,1.4,56.6,51.8,68.3,-0.1,70.3,-4.8,3.4,118.4,-0.1,69.7,-4.9,4.9,118.4,-0.1,67.5,-5.4,6.8,123.0,-0.3,66.2,-5.9,7.9,128.8,0.0
2020-12-04 06:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,111.248,-14.373,0.0,69.8,96.6,84.4,0.8,67.7,-4.5,3.3,123.5,0.7,67.4,-4.6,4.8,123.5,0.6,66.1,-5.0,6.6,128.3,0.3,65.3,-5.4,7.9,134.2,0.0
2020-12-04 07:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,124.086,-8.426,0.0,75.2,92.7,86.7,2.3,65.3,-3.5,4.0,129.6,2.2,65.2,-3.7,5.7,129.6,1.8,64.7,-4.2,7.8,132.6,1.4,64.6,-4.6,9.0,136.3,0.0
2020-12-04 08:00:00,0.2157272999999999,22.07,1.0,0.0,0.0,0.0,0.0,0.0,137.104,-3.326,0.0,66.4,86.6,81.0,2.4,65.2,-3.4,3.1,123.5,2.4,65.0,-3.6,4.5,123.5,2.0,64.2,-4.0,6.3,128.0,1.7,64.0,-4.4,7.5,133.5,22.2857273
2020-12-04 09:00:00,2.3443334,32.0,1.0,4.7,3.6,0.8,4.3,23.5,150.444,0.645,0.0,6.2,70.6,39.3,2.4,65.9,-3.3,2.7,113.6,2.4,65.5,-3.4,3.8,113.6,2.2,64.2,-3.9,5.3,119.9,1.9,63.4,-4.3,6.2,127.8,34.3443334
2020-12-04 10:00:00,6.968333299999999,38.9,1.0,25.0,19.0,9.8,28.8,55.2,164.122,3.24,0.0,7.9,71.6,40.9,2.0,69.4,-3.0,2.9,108.7,2.1,68.8,-3.1,4.2,108.7,2.1,66.5,-3.5,5.7,114.5,1.9,64.9,-4.0,6.6,121.9,45.868333299999996
2020-12-04 11:00:00,8.8371666,47.39,1.0,35.3,26.0,16.9,42.9,59.3,178.026,4.283,0.0,1.2,64.7,33.2,2.2,69.3,-2.9,3.1,115.7,2.2,68.7,-3.0,4.5,115.7,2.1,66.5,-3.5,6.2,120.9,1.9,65.0,-4.0,7.3,127.4,56.227166600000004
2020-12-04 12:00:00,11.232,48.04,1.0,29.3,23.8,8.0,31.8,60.0,191.96,3.698,0.0,0.0,85.9,43.0,2.2,68.2,-3.0,3.0,122.4,2.2,67.7,-3.1,4.3,122.4,2.1,65.6,-3.6,6.0,128.1,1.9,64.2,-4.1,7.1,135.2,59.272
2020-12-04 13:00:00,0.375,47.98,1.0,11.3,10.0,0.6,10.6,59.9,205.718,1.528,0.0,0.1,96.3,48.2,2.5,67.6,-2.8,2.7,129.5,2.5,67.1,-3.0,3.9,129.5,2.3,65.5,-3.5,5.5,135.3,2.1,64.4,-3.9,6.6,142.5,48.355
2020-12-04 14:00:00,0.0,3.93,1.0,0.0,0.0,0.0,0.0,35.6,219.158,-2.076,0.0,15.2,78.8,48.6,2.1,66.8,-3.4,2.5,134.6,2.1,66.4,-3.5,3.5,134.6,2.0,65.0,-3.9,5.2,141.5,1.8,64.1,-4.3,6.4,150.0,3.93
2020-12-04 15:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,232.258,-6.884,0.0,4.3,29.7,18.5,1.2,70.4,-3.6,2.3,137.0,1.2,69.9,-3.7,3.3,137.0,1.2,68.1,-4.0,4.9,144.5,1.0,66.9,-4.5,6.2,153.9,0.0
2020-12-04 16:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,245.125,-12.622,0.0,0.0,45.5,22.8,0.6,72.6,-3.8,2.3,152.1,0.6,72.0,-3.8,3.3,152.1,0.7,70.2,-4.1,5.0,157.6,0.5,68.9,-4.5,6.5,164.4,0.0
2020-12-04 17:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,257.99,-18.991,0.0,0.0,84.7,42.3,0.5,72.1,-3.9,2.2,151.6,0.6,71.6,-4.0,3.1,151.6,0.6,69.7,-4.3,4.8,157.3,0.5,68.4,-4.6,6.3,164.5,0.0
2020-12-04 18:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,271.198,-25.675,0.0,46.5,96.3,72.3,0.7,70.5,-4.0,2.2,159.2,0.7,70.0,-4.1,3.2,159.2,0.8,68.2,-4.4,4.9,163.3,0.6,67.0,-4.8,6.4,168.4,0.0
2020-12-04 19:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,285.196,-32.32,0.0,7.2,97.2,52.3,0.9,68.3,-4.3,2.3,156.4,0.9,67.9,-4.3,3.3,156.4,0.8,66.7,-4.7,5.0,160.6,0.6,66.0,-5.0,6.4,165.9,0.0
2020-12-04 20:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,300.52,-38.508,0.0,49.3,95.7,73.6,1.2,68.4,-4.0,2.3,156.5,1.2,68.0,-4.1,3.3,156.5,1.2,66.7,-4.3,5.0,161.0,1.0,66.0,-4.7,6.5,166.8,0.0
2020-12-04 21:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,317.688,-43.723,0.0,33.1,96.6,65.4,1.2,69.5,-3.8,2.1,154.4,1.1,69.2,-3.9,3.0,154.4,1.0,68.2,-4.2,4.6,159.2,0.8,67.6,-4.5,6.0,165.2,0.0
2020-12-04 22:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,336.922,-47.357,0.0,60.0,98.4,79.7,1.1,70.3,-3.7,2.0,147.5,1.1,69.8,-3.8,2.8,147.5,1.0,68.4,-4.1,4.3,153.9,0.9,67.6,-4.5,5.6,161.8,0.0
2020-12-04 23:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,357.701,-48.836,0.0,94.2,98.9,97.1,1.3,69.5,-3.6,1.8,141.5,1.4,69.0,-3.7,2.6,141.5,1.3,67.5,-4.0,4.0,149.1,1.1,66.6,-4.4,5.2,158.5,0.0
2020-12-05 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.197,-48.155,0.0,88.5,99.2,94.2,1.3,70.4,-3.5,1.5,128.5,1.3,69.9,-3.6,2.1,128.5,1.3,68.4,-3.9,3.3,139.3,1.1,67.5,-4.3,4.3,152.7,0.0
2020-12-05 01:00:00,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,37.0,-45.089,0.0,24.4,99.2,61.9,1.4,72.4,-3.1,1.3,147.1,1.4,72.0,-3.1,1.8,147.1,1.4,70.8,-3.4,2.8,155.8,1.2,70.1,-3.7,3.7,166.7,0.0
2020-12-05 02:00:00,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.0,54.781,-40.263,0.0,4.3,98.9,51.6,0.8,75.7,-2.9,1.6,170.0,0.9,75.2,-3.0,2.3,170.0,1.0,73.6,-3.2,3.6,174.3,0.9,72.4,-3.5,4.8,179.7,0.0
2020-12-05 03:00:00,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,70.596,-34.295,0.0,3.6,98.6,51.1,0.3,79.7,-2.8,1.4,176.0,0.4,78.8,-2.9,2.0,176.0,0.7,75.7,-3.1,3.3,180.4,0.7,73.3,-3.5,4.4,185.8,0.0
2020-12-05 04:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.921,-27.734,0.0,9.1,99.2,54.2,-0.2,83.1,-2.7,1.3,171.1,-0.1,81.8,-2.8,1.9,171.1,0.3,77.4,-3.2,3.0,176.2,0.5,73.7,-3.6,4.0,182.7,0.0
2020-12-05 05:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,98.302,-21.023,0.0,57.7,99.2,78.7,-0.3,83.7,-2.8,1.2,178.0,-0.2,82.2,-2.9,1.7,178.0,0.3,76.7,-3.3,2.6,180.9,0.6,72.2,-3.8,3.5,184.5,0.0
2020-12-05 06:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,111.221,-14.531,0.0,97.2,99.2,98.6,-0.4,84.0,-2.8,1.1,179.8,-0.3,82.3,-2.9,1.6,179.8,0.3,76.2,-3.4,2.4,181.8,0.7,71.1,-3.9,3.2,184.3,0.0
2020-12-05 07:00:00,0.0,0.29,1.0,0.0,0.0,0.0,0.0,0.0,124.051,-8.582,0.0,97.6,99.2,98.8,-0.1,82.3,-2.8,1.4,189.7,0.0,80.8,-2.9,2.0,189.7,0.6,75.5,-3.2,2.9,189.0,0.9,70.8,-3.8,3.7,188.0,0.29
2020-12-05 08:00:00,0.0,7.14,1.0,0.0,0.0,0.0,0.0,0.0,137.057,-3.478,0.0,98.3,99.2,99.2,0.1,80.8,-2.8,1.1,197.8,0.3,79.4,-2.8,1.6,197.8,0.9,74.0,-3.2,2.5,197.9,1.3,69.3,-3.7,3.2,198.0,7.14
2020-12-05 09:00:00,0.5464167,4.28,1.0,3.7,1.8,0.0,1.8,0.8,150.383,0.497,0.0,96.7,99.0,98.3,0.3,80.4,-2.7,1.1,193.9,0.5,79.1,-2.7,1.6,193.9,1.1,73.8,-3.0,2.4,196.1,1.5,69.1,-3.5,3.1,198.8,4.8264167
2020-12-05 10:00:00,2.7480833,7.27,1.0,23.7,14.2,0.1,14.2,3.7,164.045,3.1,0.0,93.9,98.1,96.9,0.6,79.8,-2.4,1.1,188.8,0.8,78.6,-2.5,1.5,188.8,1.4,73.9,-2.7,2.3,192.7,1.7,69.7,-3.2,3.0,197.5,10.018083299999999
2020-12-05 11:00:00,7.764083299999999,0.0,1.0,33.9,27.1,1.0,28.1,8.8,177.933,4.152,0.6,85.3,95.9,92.4,0.8,80.5,-2.2,1.0,183.5,0.9,79.4,-2.2,1.4,183.5,1.4,75.1,-2.5,2.1,187.7,1.7,71.2,-3.0,2.6,192.9,7.764083299999999
2020-12-05 12:00:00,12.0234165,0.0,1.0,28.1,25.0,0.9,25.9,23.3,191.853,3.579,4.1,61.2,92.0,79.9,0.5,82.0,-2.2,1.0,180.0,0.7,81.0,-2.2,1.5,180.0,1.2,76.7,-2.4,2.1,183.7,1.5,72.9,-2.8,2.6,188.3,12.0234165
2020-12-05 13:00:00,0.6544167,0.0,1.0,10.5,9.2,0.2,9.4,11.5,205.598,1.422,9.1,80.8,95.4,90.9,0.6,83.3,-1.9,0.5,190.4,0.7,82.5,-1.9,0.8,190.4,1.1,79.5,-2.1,1.1,194.0,1.2,77.0,-2.3,1.3,198.4,0.6544167
2020-12-05 14:00:00,0.0,4.46,1.0,0.0,0.0,0.0,0.0,36.4,219.029,-2.17,11.1,3.4,83.7,50.1,-0.2,85.3,-2.4,0.8,180.1,-0.0,84.4,-2.3,1.2,180.1,0.6,81.7,-2.1,1.6,185.2,0.9,79.5,-2.2,1.7,191.6,4.46
2020-12-05 15:00:00,0.0,2.56,1.0,0.0,0.0,0.0,0.0,0.0,232.12,-6.967,7.4,28.0,63.5,54.5,-0.8,88.6,-2.5,1.4,164.0,-0.6,87.8,-2.3,2.0,164.0,0.2,84.9,-2.0,2.7,167.0,0.6,82.7,-2.0,3.0,170.9,2.56
2020-12-05 16:00:00,0.0,1.36,1.0,0.0,0.0,0.0,0.0,0.0,244.98,-12.696,17.1,52.1,0.4,60.3,-1.3,89.4,-2.8,1.1,169.5,-1.0,88.6,-2.7,1.5,169.5,-0.1,85.6,-2.2,2.2,170.3,0.4,83.2,-2.2,2.6,171.4,1.36
2020-12-05 17:00:00,0.0,3.1,1.0,0.0,0.0,0.0,0.0,0.0,257.838,-19.06,5.3,52.1,0.2,54.6,-1.5,89.6,-3.0,1.1,172.2,-1.3,88.9,-2.9,1.6,172.2,-0.5,85.6,-2.7,2.1,172.0,-0.1,82.7,-2.7,2.4,171.7,3.1
2020-12-05 18:00:00,0.0,2.84,1.0,0.0,0.0,0.0,0.0,0.0,271.037,-25.742,1.1,16.9,0.0,17.8,-2.2,90.1,-3.6,0.9,169.4,-2.0,89.3,-3.6,1.3,169.4,-1.3,86.2,-3.3,1.7,171.9,-0.9,83.3,-3.4,1.9,174.9,2.84
2020-12-05 19:00:00,0.0,3.44,1.0,0.0,0.0,0.0,0.0,0.0,285.026,-32.39,0.0,0.0,0.0,0.0,-2.8,90.8,-4.1,1.3,155.3,-2.6,90.2,-4.0,1.9,155.3,-2.0,87.7,-3.8,2.3,156.1,-1.6,85.0,-3.8,2.4,157.2,3.44
2020-12-05 20:00:00,0.0,12.43,1.0,0.0,0.0,0.0,0.0,0.0,300.342,-38.586,2.0,0.6,0.0,2.5,-3.2,90.9,-4.5,1.2,174.5,-2.9,90.2,-4.3,1.7,174.5,-2.0,87.1,-3.8,2.2,167.2,-1.4,84.0,-3.8,2.4,158.0,12.43
2020-12-05 21:00:00,0.0,9.73,1.0,0.0,0.0,0.0,0.0,0.0,317.506,-43.814,1.1,0.0,8.6,5.3,-3.2,92.2,-4.3,0.8,164.6,-3.0,91.4,-4.2,1.1,164.6,-2.2,88.0,-3.9,1.4,150.7,-1.7,84.8,-3.9,1.5,133.5,9.73
2020-12-05 22:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,336.749,-47.465,0.8,0.0,100.0,50.4,-3.0,93.5,-3.9,0.7,153.7,-2.8,92.7,-3.8,1.0,153.7,-2.1,89.2,-3.6,1.3,130.7,-1.6,85.8,-3.7,1.4,101.9,0.0
2020-12-05 23:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,357.554,-48.963,19.3,0.0,99.5,59.5,-2.9,92.6,-3.9,0.9,152.9,-2.7,91.8,-3.8,1.3,152.9,-2.0,88.7,-3.6,1.7,139.6,-1.6,85.5,-3.7,1.8,122.9,0.0
2020-12-06 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.079,-48.289,18.7,15.2,95.4,64.0,-2.6,91.7,-3.7,1.1,126.0,-2.5,91.0,-3.7,1.6,126.0,-2.0,88.2,-3.7,2.1,120.2,-1.7,85.4,-3.9,2.3,112.9,0.0
2020-12-06 01:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.919,-45.234,8.2,96.3,95.6,98.2,-2.2,87.3,-4.0,1.2,143.1,-2.1,86.7,-4.0,1.7,143.1,-1.8,84.6,-4.1,2.3,141.1,-1.6,82.7,-4.2,2.6,138.6,0.0
2020-12-06 02:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.728,-40.413,1.0,80.5,57.8,86.3,-2.0,89.0,-3.6,1.0,105.1,-1.9,88.3,-3.6,1.5,105.1,-1.5,85.7,-3.6,2.0,106.7,-1.3,83.5,-3.8,2.4,108.6,0.0
2020-12-06 03:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.559,-34.447,1.4,99.2,21.7,99.3,-1.2,89.5,-2.7,1.5,92.0,-1.1,88.9,-2.7,2.2,92.0,-0.8,86.6,-2.8,3.1,93.9,-0.7,84.7,-3.0,3.7,96.3,0.0
2020-12-06 04:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.891,-27.887,7.5,100.0,4.9,100.0,-0.3,91.0,-1.6,2.0,73.0,-0.3,90.4,-1.7,2.8,73.0,-0.2,88.2,-1.9,3.8,74.8,-0.2,86.4,-2.2,4.4,77.1,0.0
2020-12-06 05:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,98.274,-21.176,8.7,94.4,46.4,96.1,0.4,90.5,-1.0,2.5,75.7,0.4,89.9,-1.1,3.6,75.7,0.4,87.8,-1.4,4.9,76.1,0.3,86.0,-1.7,5.7,76.7,0.0
2020-12-06 06:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,111.188,-14.683,4.1,50.5,9.3,54.7,0.4,91.2,-0.8,2.7,74.9,0.5,90.5,-0.9,3.9,74.9,0.5,88.0,-1.3,5.3,75.7,0.4,85.9,-1.7,6.2,76.7,0.0
2020-12-06 07:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,124.01,-8.732,0.9,23.1,37.9,38.3,0.1,90.0,-1.3,2.6,77.6,0.2,89.2,-1.3,3.7,77.6,0.5,86.1,-1.6,5.1,79.9,0.5,83.6,-1.9,6.0,82.9,0.0
2020-12-06 08:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,137.005,-3.625,0.5,14.9,76.3,47.6,0.6,87.5,-1.2,2.4,85.8,0.7,86.7,-1.3,3.4,85.8,1.0,83.8,-1.4,4.7,88.7,1.1,81.3,-1.8,5.4,92.3,0.0
2020-12-06 09:00:00,2.11425,0.0,1.0,2.6,1.2,0.4,1.5,15.3,150.318,0.356,3.7,26.9,3.9,31.0,0.5,86.3,-1.5,1.9,98.5,0.7,85.5,-1.5,2.7,98.5,1.2,82.5,-1.5,3.8,106.7,1.3,80.1,-1.7,4.4,117.0,2.11425
2020-12-06 10:00:00,5.274833500000001,2.27,1.0,22.6,14.5,5.7,20.2,18.7,163.965,2.966,3.1,68.9,0.0,69.9,1.1,82.6,-1.5,1.5,118.3,1.2,82.0,-1.5,2.2,118.3,1.5,79.6,-1.6,3.2,133.2,1.5,77.6,-2.0,4.0,151.8,7.544833500000001
2020-12-06 11:00:00,2.3814167,8.18,1.0,32.7,23.3,10.8,34.0,49.8,177.838,4.029,3.8,17.1,0.0,20.2,1.9,75.1,-2.0,1.0,146.0,2.0,74.4,-2.1,1.4,146.0,2.1,72.0,-2.4,2.4,159.5,2.1,70.0,-2.8,3.4,176.3,10.561416699999999
2020-12-06 12:00:00,5.5022501,0.0,1.0,27.1,21.7,9.2,30.9,45.0,191.745,3.468,13.5,24.9,0.0,35.0,1.9,72.9,-2.4,1.0,174.3,2.0,72.2,-2.5,1.5,174.3,2.3,69.6,-2.7,2.6,180.5,2.4,67.4,-3.0,3.7,188.3,5.5022501
2020-12-06 13:00:00,0.65525,0.92,1.0,9.7,7.7,2.5,10.2,49.2,205.478,1.323,2.3,18.1,0.4,20.1,2.9,71.7,-1.7,1.9,181.0,3.0,71.2,-1.7,2.7,181.0,3.1,69.5,-2.0,4.3,183.0,3.0,68.1,-2.3,5.8,185.6,1.57525
2020-12-06 14:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.3,218.9,-2.256,0.0,9.6,0.0,9.6,1.8,74.8,-2.2,1.9,205.2,1.9,74.1,-2.2,2.7,205.2,2.2,71.3,-2.4,4.2,203.7,2.4,68.7,-2.8,5.7,201.8,0.0
2020-12-06 15:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,231.983,-7.042,0.2,1.0,0.0,1.2,0.3,81.9,-2.4,1.7,205.4,0.5,81.0,-2.3,2.5,205.4,1.2,77.4,-2.4,3.8,205.0,1.5,73.9,-2.6,5.1,204.4,0.0
2020-12-06 16:00:00,0.0,0.96,1.0,0.0,0.0,0.0,0.0,0.0,244.836,-12.763,16.9,6.4,1.6,22.9,-0.6,87.7,-2.3,1.5,208.7,-0.4,86.6,-2.3,2.2,208.7,0.3,82.4,-2.3,3.3,207.4,0.8,78.5,-2.5,4.4,205.8,0.96
2020-12-06 17:00:00,0.0,10.75,1.0,0.0,0.0,0.0,0.0,0.0,257.687,-19.121,29.8,4.7,91.5,63.7,-0.9,89.2,-2.4,1.3,206.7,-0.7,88.2,-2.4,1.9,206.7,0.0,84.1,-2.3,2.8,204.4,0.5,80.3,-2.5,3.5,201.6,10.75
2020-12-06 18:00:00,0.0,16.1,1.0,0.0,0.0,0.0,0.0,0.0,270.877,-25.801,31.3,1.0,66.4,54.5,-1.1,90.9,-2.4,1.2,200.0,-1.0,90.4,-2.4,1.7,200.0,-0.4,86.9,-2.3,2.4,198.5,0.0,83.1,-2.5,2.9,196.6,16.1
2020-12-06 19:00:00,0.0,6.03,1.0,0.0,0.0,0.0,0.0,0.0,284.858,-32.452,69.2,41.0,100.0,90.9,0.0,84.0,-2.4,1.8,190.8,0.1,83.9,-2.3,2.5,190.8,0.6,82.1,-2.1,3.6,189.5,1.0,79.9,-2.1,4.4,187.9,6.03
2020-12-06 20:00:00,0.0,15.71,1.0,0.0,0.0,0.0,0.0,0.0,300.164,-38.656,26.9,7.3,99.2,65.9,-0.3,85.1,-2.5,1.3,203.1,-0.2,84.9,-2.5,1.9,203.1,0.3,83.2,-2.2,2.7,201.8,0.7,81.5,-2.1,3.3,200.2,15.71
2020-12-06 21:00:00,0.0,7.37,1.0,0.0,0.0,0.0,0.0,0.0,317.325,-43.897,34.3,2.9,100.0,68.1,-0.8,87.2,-2.7,1.5,180.8,-0.8,86.8,-2.7,2.2,180.8,-0.2,84.0,-2.6,3.1,181.1,0.2,81.5,-2.6,3.8,181.5,7.37
2020-12-06 22:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,336.574,-47.566,46.5,7.7,100.0,75.3,-0.9,85.4,-3.1,1.4,180.3,-0.9,85.0,-3.1,2.0,180.3,-0.5,81.9,-3.2,3.0,180.8,-0.1,78.5,-3.4,4.0,181.5,0.0
2020-12-06 23:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,357.402,-49.082,15.3,9.3,100.0,61.6,-1.1,86.0,-3.1,0.5,179.6,-1.1,85.6,-3.2,0.8,179.6,-0.8,81.9,-3.5,1.3,181.0,-0.4,77.9,-3.8,1.7,182.7,0.0
2020-12-07 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.957,-48.416,6.2,31.3,100.0,67.8,-1.2,85.5,-3.3,0.9,143.5,-1.2,85.0,-3.4,1.3,143.5,-0.9,81.2,-3.7,1.7,145.5,-0.5,77.0,-4.0,1.7,148.0,0.0
2020-12-07 01:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.832,-45.372,4.6,66.2,100.0,83.9,-1.4,87.6,-3.2,1.0,149.8,-1.4,87.0,-3.3,1.5,149.8,-1.0,83.3,-3.5,1.9,148.8,-0.7,79.5,-3.8,2.0,147.6,0.0
2020-12-07 02:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,54.668,-40.557,7.4,91.4,100.0,96.0,-1.1,87.6,-2.9,0.5,181.5,-1.1,87.1,-3.0,0.7,181.5,-0.6,83.3,-3.1,0.8,165.8,-0.2,79.3,-3.4,0.7,146.1,0.0
2020-12-07 03:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.516,-34.594,0.5,96.0,100.0,98.0,-0.9,89.2,-2.5,0.7,120.4,-0.9,88.9,-2.5,1.1,120.4,-0.5,85.6,-2.7,1.5,107.3,-0.2,81.9,-2.9,1.7,91.0,0.0
2020-12-07 04:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.856,-28.034,5.7,99.7,100.0,99.9,-1.1,92.0,-2.2,0.9,126.3,-1.1,91.7,-2.2,1.3,126.3,-0.5,88.0,-2.3,1.9,115.3,-0.1,84.2,-2.5,2.3,101.6,0.0
2020-12-07 05:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,98.24,-21.324,3.0,100.0,97.2,100.0,-0.8,93.1,-1.8,1.0,102.3,-0.8,92.6,-1.8,1.5,102.3,-0.3,88.8,-1.9,2.2,95.0,0.1,85.0,-2.2,2.7,85.9,0.0
